의안번호,Target,Source
2002166,9770839,9770807
2002166,9770839,9770808
2002166,9770839,9770813
2002166,9770839,9770852
2002166,9770839,9770859
2002166,9770839,9770872
2002166,9770839,9770874
2002166,9770839,9770878
2002166,9770839,9770905
2002166,9770839,9770926
2002166,9770839,9770927
2002166,9770839,9770936
2002166,9770839,9770981
2002166,9770839,9770999
2002166,9770839,9771037
2002166,9770839,9771038
2002166,9770839,9771066
2002167,9770839,9771062
2002167,9770839,9770527
2002167,9770839,9770761
2002167,9770839,9770765
2002167,9770839,9770807
2002167,9770839,9770808
2002167,9770839,9770859
2002167,9770839,9770872
2002167,9770839,9770874
2002167,9770839,9770878
2002167,9770839,9770926
2002167,9770839,9770927
2002167,9770839,9770936
2002167,9770839,9770981
2002167,9770839,9770999
2002167,9770839,9771037
2002167,9770839,9771066
2002168,9771085,9770375
2002168,9771085,9770765
2002168,9771085,9770867
2002168,9771085,9770869
2002168,9771085,9770935
2002168,9771085,9771013
2002168,9771085,9771031
2002168,9771085,9771066
2002168,9771085,9771082
2002168,9771085,9771083
2002168,9771085,9771084
2002169,9770846,9770712
2002169,9770846,9770765
2002169,9770846,9770784
2002169,9770846,9770836
2002169,9770846,9770879
2002169,9770846,9770936
2002169,9770846,9770986
2002169,9770846,9770995
2002169,9770846,9771060
2002170,9771085,9770375
2002170,9771085,9770765
2002170,9771085,9770867
2002170,9771085,9770869
2002170,9771085,9770935
2002170,9771085,9771013
2002170,9771085,9771031
2002170,9771085,9771066
2002170,9771085,9771082
2002170,9771085,9771083
2002170,9771085,9771084
2002171,9771085,9770375
2002171,9771085,9770765
2002171,9771085,9770867
2002171,9771085,9770869
2002171,9771085,9770935
2002171,9771085,9771013
2002171,9771085,9771031
2002171,9771085,9771066
2002171,9771085,9771082
2002171,9771085,9771083
2002171,9771085,9771084
2002172,9771039,9770380
2002172,9771039,9770439
2002172,9771039,9770596
2002172,9771039,9770721
2002172,9771039,9770768
2002172,9771039,9770954
2002172,9771039,9770987
2002172,9771039,9770996
2002172,9771039,9771015
2002172,9771039,9771024
2002172,9771039,9771025
2002172,9771039,9771028
2002172,9771039,9771045
2002172,9771039,9771051
2002172,9771039,9771052
2002172,9771039,9771053
2002172,9771039,9771067
2002172,9771039,9771078
2002172,9771039,9771081
2002173,9771085,9770375
2002173,9771085,9770765
2002173,9771085,9770867
2002173,9771085,9770869
2002173,9771085,9771013
2002173,9771085,9771031
2002173,9771085,9771066
2002173,9771085,9771082
2002173,9771085,9771083
2002173,9771085,9771084
2002174,9770926,9770587
2002174,9770926,9770741
2002174,9770926,9770784
2002174,9770926,9770792
2002174,9770926,9770878
2002174,9770926,9770927
2002174,9770926,9770931
2002174,9770926,9770936
2002174,9770926,9770997
2002174,9770926,9770948
2002176,9770713,9770458
2002176,9770713,9770867
2002176,9770713,9770869
2002176,9770713,9770994
2002176,9770713,9771011
2002176,9770713,9771013
2002176,9770713,9771014
2002176,9770713,9771069
2002176,9770713,9771077
2002176,9770713,9771081
2002177,9770839,9771062
2002177,9770839,9770527
2002177,9770839,9770765
2002177,9770839,9770807
2002177,9770839,9770808
2002177,9770839,9770859
2002177,9770839,9770872
2002177,9770839,9770874
2002177,9770839,9770878
2002177,9770839,9770926
2002177,9770839,9770927
2002177,9770839,9770936
2002177,9770839,9770981
2002177,9770839,9770999
2002177,9770839,9771037
2002177,9770839,9771066
2002179,9770985,9770716
2002179,9770985,9770719
2002179,9770985,9770721
2002179,9770985,9770725
2002179,9770985,9770811
2002179,9770985,9770813
2002179,9770985,9770913
2002179,9770985,9770958
2002179,9770985,9770964
2002179,9770985,9770965
2002179,9770985,9771003
2002179,9770985,9771004
2002179,9770985,9771008
2002179,9770985,9771023
2002179,9770985,9771030
2002179,9770985,9771045
2002179,9770985,9771050
2002179,9770985,9771052
2002179,9770985,9771055
2002180,9771019,9770713
2002180,9771019,9770867
2002180,9771019,9770969
2002180,9771019,9770976
2002180,9771019,9771011
2002180,9771019,9771020
2002180,9771019,9771074
2002180,9771019,9771077
2002180,9771019,9771078
2002180,9771019,9771080
2002181,9771019,9770713
2002181,9771019,9770969
2002181,9771019,9770976
2002181,9771019,9771011
2002181,9771019,9771020
2002181,9771019,9771021
2002181,9771019,9771074
2002181,9771019,9771077
2002181,9771019,9771080
2002182,9770864,9770587
2002182,9770864,9770678
2002182,9770864,9770784
2002182,9770864,9770936
2002182,9770864,9770950
2002182,9770864,9770953
2002182,9770864,9770980
2002182,9770864,9770983
2002182,9770864,9770998
2002182,9770864,9771010
2002182,9770864,9771068
2002183,9771019,9770867
2002183,9771019,9770969
2002183,9771019,9770970
2002183,9771019,9770976
2002183,9771019,9771018
2002183,9771019,9771020
2002183,9771019,9771021
2002183,9771019,9771074
2002183,9771019,9771076
2002183,9771019,9771077
2002183,9771019,9771080
2002184,9770770,9770347
2002184,9770770,9770568
2002184,9770770,9770592
2002184,9770770,9770594
2002184,9770770,9770623
2002184,9770770,9770752
2002184,9770770,9770753
2002184,9770770,9770764
2002184,9770770,9770784
2002184,9770770,9770839
2002184,9770770,9770905
2002184,9770770,9771013
2002184,9770770,9771020
2002184,9770770,9771038
2002184,9770770,9771065
2002184,9770770,9771062
2002185,9770935,9770416
2002185,9770935,9770712
2002185,9770935,9770723
2002185,9770935,9770765
2002185,9770935,9770779
2002185,9770935,9770784
2002185,9770935,9770839
2002185,9770935,9770905
2002185,9770935,9770933
2002185,9770935,9770941
2002185,9770935,9770953
2002185,9770935,9770990
2002185,9770935,9770998
2002185,9770935,9770999
2002185,9770935,9771037
2002185,9770935,9771056
2002185,9770935,9771067
2002185,9770935,9771085
2002185,9770935,9770979
2002186,9770966,9770084
2002186,9770966,9770784
2002186,9770966,9770864
2002186,9770966,9770926
2002186,9770966,9770967
2002186,9770966,9770976
2002186,9770966,9770980
2002186,9770966,9771010
2002186,9770966,9771016
2002188,9770899,9770439
2002188,9770899,9770512
2002188,9770899,9770523
2002188,9770899,9770596
2002188,9770899,9770768
2002188,9770899,9770838
2002188,9770899,9770919
2002188,9770899,9771005
2002188,9770899,9771009
2002188,9770899,9771010
2002188,9770899,9771020
2002188,9770899,9771023
2002188,9770899,9771024
2002188,9770899,9771025
2002190,9771068,9771062
2002190,9771068,9770375
2002190,9771068,9770527
2002190,9771068,9770911
2002190,9771068,9770926
2002190,9771068,9770927
2002190,9771068,9770932
2002190,9771068,9770933
2002190,9771068,9770934
2002190,9771068,9771007
2002190,9771068,9771056
2002190,9771068,9771066
2002191,9770874,9771062
2002191,9770874,9770786
2002191,9770874,9770867
2002191,9770874,9770927
2002191,9770874,9770970
2002191,9770874,9770989
2002191,9770874,9771022
2002191,9770874,9771081
2002191,9770874,9771085
2002192,9770899,9770439
2002192,9770899,9770512
2002192,9770899,9770523
2002192,9770899,9770596
2002192,9770899,9770768
2002192,9770899,9770838
2002192,9770899,9770919
2002192,9770899,9771005
2002192,9770899,9771009
2002192,9770899,9771010
2002192,9770899,9771020
2002192,9770899,9771023
2002192,9770899,9771024
2002192,9770899,9771025
2002193,9770725,9770685
2002193,9770725,9770812
2002193,9770725,9770824
2002193,9770725,9770883
2002193,9770725,9770899
2002193,9770725,9770958
2002193,9770725,9770961
2002193,9770725,9771024
2002193,9770725,9771046
2002195,9770907,9770523
2002195,9770907,9770764
2002195,9770907,9770847
2002195,9770907,9770956
2002195,9770907,9770972
2002195,9770907,9771023
2002195,9770907,9771038
2002195,9770907,9771051
2002195,9770907,9771077
2002195,9770907,9771081
2002198,9770984,9770678
2002198,9770984,9770753
2002198,9770984,9770813
2002198,9770984,9770931
2002198,9770984,9770935
2002198,9770984,9770953
2002198,9770984,9771000
2002198,9770984,9771007
2002198,9770984,9771010
2002200,9770792,9770587
2002200,9770792,9770678
2002200,9770792,9770764
2002200,9770792,9770765
2002200,9770792,9770839
2002200,9770792,9770926
2002200,9770792,9770953
2002200,9770792,9770980
2002200,9770792,9771016
2002200,9770792,9771038
2002200,9770792,9771065
2002200,9770792,9771079
2002201,9770792,9770587
2002201,9770792,9770678
2002201,9770792,9770764
2002201,9770792,9770765
2002201,9770792,9770839
2002201,9770792,9770926
2002201,9770792,9770953
2002201,9770792,9770980
2002201,9770792,9771016
2002201,9770792,9771038
2002201,9770792,9771065
2002201,9770792,9771079
2002203,9771082,9770723
2002203,9771082,9770808
2002203,9771082,9770867
2002203,9771082,9770869
2002203,9771082,9770953
2002203,9771082,9771010
2002203,9771082,9771031
2002203,9771082,9771083
2002203,9771082,9771084
2002203,9771082,9771085
2002204,9771074,9770568
2002204,9771074,9770713
2002204,9771074,9770761
2002204,9771074,9770784
2002204,9771074,9770867
2002204,9771074,9770920
2002204,9771074,9770926
2002204,9771074,9770927
2002204,9771074,9770929
2002204,9771074,9770933
2002204,9771074,9770970
2002204,9771074,9770976
2002204,9771074,9770978
2002204,9771074,9771000
2002204,9771074,9771001
2002204,9771074,9771022
2002204,9771074,9771063
2002204,9771074,9771073
2002204,9771074,9771084
2002205,9770948,9770712
2002205,9770948,9770753
2002205,9770948,9770826
2002205,9770948,9770859
2002205,9770948,9770876
2002205,9770948,9770929
2002205,9770948,9770931
2002205,9770948,9770950
2002205,9770948,9770980
2002205,9770948,9770981
2002205,9770948,9770997
2002205,9770948,9771065
2002206,9771081,9770458
2002206,9771081,9770926
2002206,9771081,9770953
2002206,9771081,9770976
2002206,9771081,9771016
2002206,9771081,9771020
2002206,9771081,9771021
2002206,9771081,9771074
2002206,9771081,9771077
2002206,9771081,9771078
2002206,9771081,9771085
2002207,9770999,9770784
2002207,9770999,9770839
2002207,9770999,9770867
2002207,9770999,9770950
2002207,9770999,9770980
2002207,9770999,9770984
2002207,9770999,9770989
2002207,9770999,9771014
2002207,9770999,9771016
2002207,9770999,9771077
2002208,9771082,9770723
2002208,9771082,9770808
2002208,9771082,9770867
2002208,9771082,9770869
2002208,9771082,9771010
2002208,9771082,9771031
2002208,9771082,9771083
2002208,9771082,9771084
2002208,9771082,9771085
2002209,9770948,9770712
2002209,9770948,9770753
2002209,9770948,9770826
2002209,9770948,9770859
2002209,9770948,9770876
2002209,9770948,9770929
2002209,9770948,9770931
2002209,9770948,9770935
2002209,9770948,9770950
2002209,9770948,9770980
2002209,9770948,9770981
2002209,9770948,9770983
2002209,9770948,9770997
2002210,9770871,9771057
2002210,9770871,9771062
2002210,9770871,9770084
2002210,9770871,9770090
2002210,9770871,9770194
2002210,9770871,9770279
2002210,9770871,9770295
2002210,9770871,9770347
2002210,9770871,9770356
2002210,9770871,9770372
2002210,9770871,9770375
2002210,9770871,9770380
2002210,9770871,9770386
2002210,9770871,9770414
2002210,9770871,9770416
2002210,9770871,9770456
2002210,9770871,9770458
2002210,9770871,9770462
2002210,9770871,9770527
2002210,9770871,9770566
2002210,9770871,9770568
2002210,9770871,9770573
2002210,9770871,9770587
2002210,9770871,9770594
2002210,9770871,9770623
2002210,9770871,9770659
2002210,9770871,9770676
2002210,9770871,9770678
2002210,9770871,9770688
2002210,9770871,9770712
2002210,9770871,9770713
2002210,9770871,9770723
2002210,9770871,9770741
2002210,9770871,9770746
2002210,9770871,9770752
2002210,9770871,9770753
2002210,9770871,9770755
2002210,9770871,9770761
2002210,9770871,9770764
2002210,9770871,9770765
2002210,9770871,9770770
2002210,9770871,9770774
2002210,9770871,9770779
2002210,9770871,9770786
2002210,9770871,9770792
2002210,9770871,9770798
2002210,9770871,9770807
2002210,9770871,9770808
2002210,9770871,9770813
2002210,9770871,9770822
2002210,9770871,9770826
2002210,9770871,9770836
2002210,9770871,9770839
2002210,9770871,9770846
2002210,9770871,9770852
2002210,9770871,9770859
2002210,9770871,9770864
2002210,9770871,9770867
2002210,9770871,9770869
2002210,9770871,9770872
2002210,9770871,9770874
2002210,9770871,9770876
2002210,9770871,9770878
2002210,9770871,9770881
2002210,9770871,9770905
2002210,9770871,9770911
2002210,9770871,9770920
2002210,9770871,9770926
2002210,9770871,9770927
2002210,9770871,9770929
2002210,9770871,9770931
2002210,9770871,9770932
2002210,9770871,9770933
2002210,9770871,9770934
2002210,9770871,9770935
2002210,9770871,9770936
2002210,9770871,9770937
2002210,9770871,9770939
2002210,9770871,9770941
2002210,9770871,9770942
2002210,9770871,9770946
2002210,9770871,9770949
2002210,9770871,9770950
2002210,9770871,9770951
2002210,9770871,9770952
2002210,9770871,9770953
2002210,9770871,9770960
2002210,9770871,9770963
2002210,9770871,9770966
2002210,9770871,9770967
2002210,9770871,9770968
2002210,9770871,9770969
2002210,9770871,9770970
2002210,9770871,9770973
2002210,9770871,9770975
2002210,9770871,9770976
2002210,9770871,9770977
2002210,9770871,9770980
2002210,9770871,9770981
2002210,9770871,9770982
2002210,9770871,9770983
2002210,9770871,9770984
2002210,9770871,9770986
2002210,9770871,9770988
2002210,9770871,9770989
2002210,9770871,9770990
2002210,9770871,9770991
2002210,9770871,9770993
2002210,9770871,9770994
2002210,9770871,9770995
2002210,9770871,9770997
2002210,9770871,9770998
2002210,9770871,9770999
2002210,9770871,9771000
2002210,9770871,9771001
2002210,9770871,9771007
2002210,9770871,9771009
2002210,9770871,9771010
2002210,9770871,9771011
2002210,9770871,9771013
2002210,9770871,9771014
2002210,9770871,9771015
2002210,9770871,9771016
2002210,9770871,9771017
2002210,9770871,9771018
2002210,9770871,9771019
2002210,9770871,9771020
2002210,9770871,9771021
2002210,9770871,9771031
2002210,9770871,9771033
2002210,9770871,9771035
2002210,9770871,9771037
2002210,9770871,9771038
2002210,9770871,9771056
2002210,9770871,9771058
2002210,9770871,9771059
2002210,9770871,9771060
2002210,9770871,9771061
2002210,9770871,9771063
2002210,9770871,9771064
2002210,9770871,9771065
2002210,9770871,9771066
2002210,9770871,9771067
2002210,9770871,9771068
2002210,9770871,9771069
2002210,9770871,9771070
2002210,9770871,9771071
2002210,9770871,9771072
2002210,9770871,9771074
2002210,9770871,9771076
2002210,9770871,9771077
2002210,9770871,9771078
2002210,9770871,9771079
2002210,9770871,9771080
2002210,9770871,9771081
2002210,9770871,9771082
2002210,9770871,9771083
2002210,9770871,9771084
2002210,9770871,9771085
2002210,9770871,9770896
2002210,9770871,9770948
2002211,9771010,9770527
2002211,9771010,9770753
2002211,9771010,9770864
2002211,9771010,9770874
2002211,9771010,9770951
2002211,9771010,9770984
2002211,9771010,9770989
2002211,9771010,9770993
2002211,9771010,9770995
2002211,9771010,9771000
2002212,9770380,9770765
2002212,9770380,9770798
2002212,9770380,9770839
2002212,9770380,9770867
2002212,9770380,9770874
2002212,9770380,9770960
2002212,9770380,9770970
2002212,9770380,9770986
2002212,9770380,9770989
2002212,9770380,9771016
2002212,9770380,9771081
2002213,9770874,9770279
2002213,9770874,9770414
2002213,9770874,9770786
2002213,9770874,9770826
2002213,9770874,9770839
2002213,9770874,9770867
2002213,9770874,9770876
2002213,9770874,9770927
2002213,9770874,9770937
2002214,9770527,9770375
2002214,9770527,9770623
2002214,9770527,9770779
2002214,9770527,9770784
2002214,9770527,9770822
2002214,9770527,9770836
2002214,9770527,9770846
2002214,9770527,9770927
2002214,9770527,9770981
2002214,9770527,9770994
2002214,9770527,9771085
2002215,9770921,9770439
2002215,9770921,9770602
2002215,9770921,9770824
2002215,9770921,9770825
2002215,9770921,9770860
2002215,9770921,9770883
2002215,9770921,9770944
2002215,9770921,9770970
2002215,9770921,9771005
2002216,9770812,9770596
2002216,9770812,9770767
2002216,9770812,9770768
2002216,9770812,9770825
2002216,9770812,9770913
2002216,9770812,9770961
2002216,9770812,9770985
2002216,9770812,9771002
2002216,9770812,9771024
2002216,9770812,9771028
2002216,9770812,9771044
2002217,9771046,9770592
2002217,9771046,9770725
2002217,9771046,9770958
2002217,9771046,9770987
2002217,9771046,9771012
2002217,9771046,9771040
2002217,9771046,9771041
2002217,9771046,9771049
2002217,9771046,9771050
2002217,9771046,9771051
2002217,9771046,9771052
2002217,9771046,9771054
2002218,9770792,9770587
2002218,9770792,9770713
2002218,9770792,9770746
2002218,9770792,9770765
2002218,9770792,9770813
2002218,9770792,9770839
2002218,9770792,9770852
2002218,9770792,9770867
2002218,9770792,9770926
2002218,9770792,9770935
2002218,9770792,9770953
2002218,9770792,9770980
2002218,9770792,9770988
2002218,9770792,9770989
2002218,9770792,9770993
2002218,9770792,9770994
2002218,9770792,9771009
2002218,9770792,9771020
2002218,9770792,9771038
2002219,9770792,9770587
2002219,9770792,9770713
2002219,9770792,9770746
2002219,9770792,9770765
2002219,9770792,9770813
2002219,9770792,9770839
2002219,9770792,9770852
2002219,9770792,9770867
2002219,9770792,9770926
2002219,9770792,9770953
2002219,9770792,9770980
2002219,9770792,9770988
2002219,9770792,9770989
2002219,9770792,9770993
2002219,9770792,9770994
2002219,9770792,9771009
2002219,9770792,9771020
2002219,9770792,9771038
2002220,9771054,9770621
2002220,9771054,9770725
2002220,9771054,9770740
2002220,9771054,9770767
2002220,9771054,9770812
2002220,9771054,9770904
2002220,9771054,9770919
2002220,9771054,9770964
2002220,9771054,9770965
